sec,CH1,CH14,CH40,CH42,CH47,CH54
11397,1.3678,13.5895,0,8.41279,1277,5
11397,1.3681,13.588,0,8.41279,1277,5
11397,1.37238,13.5849,0,8.41279,1277,5
11397,1.3736,13.588,0,8.41279,1277,5
11397,1.37817,13.588,0,8.41279,1277,5
11397,1.37848,13.591,0,8.41279,1277,5
11397,1.38306,13.5834,0,8.41279,1277,5
11397,1.38336,13.588,0,8.41279,1277,5
11397,1.38794,13.588,0,8.41279,1277,5
11397,1.38733,13.5895,0,8.41279,1277,5
11397,1.39252,13.588,0,8.41279,1277,5
11397,1.39252,13.5895,0,8.41279,1277,5
11397,1.39648,13.588,0,8.41279,1277,5
11397,1.39679,13.5895,0,8.41279,1277,5
11397,1.40045,13.5895,0,8.41279,1277,5
11397,1.40289,13.588,0,8.41279,1277,5
11397,1.40289,13.588,0,8.41279,1277,5
11397,1.40656,13.5849,0,8.41279,1277,5
11397,1.40686,13.5864,0,8.41279,1277,5
11397,1.41205,13.588,0,8.41279,1277,5
11397,1.41205,13.5864,0,8.41279,1277,5
11397,1.41418,13.588,0,8.41279,1277,5
11397,1.41724,13.5925,0,8.41279,1277,5
11397,1.41754,13.5895,0,8.41279,1277,5
11397,1.42212,13.588,0,8.41279,1277,5
11397,1.42181,13.5864,0,8.41279,1277,5
11397,1.42395,13.5895,0,8.41279,1277,5
11397,1.42731,13.591,0,8.41279,1277,5
11397,1.42639,13.5864,0,8.41279,1277,5
11397,1.43188,13.588,0,8.41279,1277,5
11397,1.43158,13.5864,0,8.41279,1277,5
11397,1.43402,13.5895,0,8.41279,1277,5
11397,1.43707,13.5849,0,8.41279,1277,5
11397,1.43677,13.5864,0,8.41279,1277,5
11397,1.44104,13.5849,0,8.41279,1277,5
11397,1.44196,13.588,0,8.41279,1277,5
11397,1.44196,13.5895,3.484,8.41279,1277,5
11397.1,1.44562,13.588,3.484,8.41279,1277,5
11397.1,1.44684,13.5864,3.484,8.41279,1277,5
11397.1,1.44592,13.591,3.484,8.41279,1277,5
11397.1,1.45111,13.591,3.484,8.41279,1277,5
11397.1,1.45142,13.5849,3.484,8.41279,1277,5
11397.1,1.45142,13.588,3.484,8.41279,1277,5
11397.1,1.45599,13.5895,3.484,8.41279,1277,5
11397.1,1.4563,13.588,3.484,8.41279,1277,5
11397.1,1.45599,13.591,3.484,8.41279,1277,5
11397.1,1.46149,13.588,3.484,8.41279,1277,5
11397.1,1.46118,13.588,3.484,8.41279,1277,5
11397.1,1.46149,13.5895,3.484,8.41279,1277,5
11397.1,1.46576,13.588,3.484,8.41279,1277,5
11397.1,1.46606,13.591,3.484,8.41279,1277,5
11397.1,1.46545,13.5864,3.484,8.41279,1277,5
11397.1,1.47064,13.588,3.484,8.41279,1277,5
11397.1,1.47125,13.5864,3.484,8.41279,1277,5
11397.1,1.47064,13.588,3.484,8.41279,1277,5
11397.1,1.47461,13.591,3.484,8.41279,1277,5
11397.1,1.47614,13.5849,3.484,8.41279,1277,5
11397.1,1.47583,13.588,3.484,8.41279,1277,5
11397.1,1.47583,13.588,3.484,8.41279,1277,5
11397.1,1.4801,13.588,3.484,8.41279,1277,5
11397.1,1.48132,13.588,3.484,8.41279,1277,5
11397.1,1.48041,13.591,3.484,8.41279,1277,5
11397.1,1.48346,13.588,3.484,8.41279,1277,5
11397.1,1.4859,13.591,3.484,8.41279,1277,5
11397.1,1.4856,13.588,3.484,8.41279,1277,5
11397.1,1.48438,13.588,3.484,8.41279,1277,5
11397.1,1.49017,13.5864,3.484,8.41279,1277,5
11397.1,1.49078,13.591,3.484,8.41279,1277,5
11397.1,1.49017,13.5864,3.484,8.41279,1277,5
11397.1,1.48987,13.588,3.484,8.41279,1277,5
11397.1,1.49536,13.5895,3.484,8.41279,1277,5
11397.1,1.49506,13.588,3.484,8.41279,1277,5
11397.1,1.49567,13.5864,3.484,8.41279,1277,5
11397.1,1.49567,13.5895,3.484,8.41279,1277,5
11397.1,1.49933,13.588,3.484,8.41279,1277,5
11397.1,1.50024,13.5895,3.484,8.41279,1277,5
11397.1,1.49933,13.5895,3.484,8.41279,1277,5
11397.1,1.50055,13.5864,3.484,8.41279,1277,5
11397.1,1.50421,13.591,3.484,8.41279,1277,5
11397.1,1.50513,13.5864,3.484,8.41279,1277,5
11397.1,1.50543,13.5849,3.484,8.41279,1277,5
11397.1,1.50543,13.5864,3.484,8.41279,1277,5
11397.1,1.50543,13.588,3.484,8.41279,1277,5
11397.1,1.5097,13.5864,3.484,8.41279,1277,5
11397.1,1.51062,13.5895,3.484,8.41279,1277,5
11397.1,1.51031,13.5895,3.484,8.41279,1277,5
11397.1,1.51062,13.591,3.484,8.41279,1277,5
11397.2,1.51306,13.5864,3.484,8.41279,1277,5
11397.2,1.51459,13.5895,3.484,8.41279,1277,5
11397.2,1.51581,13.588,3.484,8.41279,1277,5
11397.2,1.5152,13.5895,3.484,8.41279,1277,5
11397.2,1.51581,13.588,3.484,8.41279,1277,5
11397.2,1.52039,13.5864,3.484,8.41279,1277,5
11397.2,1.521,13.588,3.484,8.41279,1277,5
11397.2,1.52008,13.5895,3.484,8.41279,1277,5
11397.2,1.51978,13.591,3.484,8.41279,1277,5
11397.2,1.52008,13.588,3.484,8.41279,1277,5
11397.2,1.52527,13.588,3.484,8.41279,1277,5
11397.2,1.52527,13.588,3.484,8.41279,1277,5
11397.2,1.52557,13.5895,3.484,8.41279,1277,5
11397.2,1.52527,13.5895,3.484,8.41279,1277,5
11397.2,1.52527,13.5895,3.484,8.41279,1277,5
11397.2,1.52954,13.591,3.484,8.41279,1277,5
11397.2,1.53015,13.591,3.484,8.41279,1277,5
11397.2,1.53015,13.588,3.484,8.41279,1277,5
11397.2,1.53015,13.5864,3.484,8.41279,1277,5
11397.2,1.53259,13.588,3.484,8.41279,1277,5
11397.2,1.53442,13.5864,3.484,8.41279,1277,5
11397.2,1.53473,13.5864,3.484,8.41279,1277,5
11397.2,1.53503,13.5895,3.484,8.41279,1277,5
11397.2,1.53473,13.588,3.484,8.41279,1277,5
11397.2,1.53992,13.588,3.484,8.41279,1277,5
11397.2,1.53961,13.588,3.484,8.41279,1277,5
11397.2,1.53931,13.5864,3.484,8.41279,1277,5
11397.2,1.53992,13.5864,3.484,8.41279,1277,5
11397.2,1.53961,13.5895,3.484,8.41279,1277,5
11397.2,1.54449,13.588,3.484,8.41279,1277,5
11397.2,1.54449,13.5864,3.484,8.41279,1277,5
11397.2,1.54449,13.588,3.484,8.41279,1277,5
11397.2,1.5448,13.5925,3.484,8.41279,1277,5
11397.2,1.5451,13.5925,3.484,8.41279,1277,5
11397.2,1.54907,13.5895,3.484,8.41279,1277,5
11397.2,1.54968,13.588,3.484,8.41279,1277,5
11397.2,1.54968,13.5895,3.484,8.41279,1277,5
11397.2,1.54968,13.588,3.484,8.41279,1277,5
11397.2,1.54968,13.5864,3.484,8.41279,1277,5
11397.2,1.55426,13.588,3.484,8.41279,1277,5
11397.2,1.55426,13.5895,3.484,8.41279,1277,5
11397.2,1.55396,13.5895,3.484,8.41279,1277,5
11397.2,1.55426,13.5895,3.484,8.41279,1277,5
11397.2,1.55396,13.5895,3.484,8.41279,1277,5
11397.2,1.55884,13.5864,3.484,8.41279,1277,5
11397.2,1.55945,13.5864,3.484,8.41279,1277,5
11397.2,1.55945,13.5864,3.484,8.41279,1277,5
11397.2,1.55945,13.5864,3.484,8.41279,1277,5
11397.2,1.55914,13.5757,3.484,8.41279,1277,5
11397.2,1.56464,13.5773,3.484,8.41279,1277,5
11397.3,1.56433,13.5773,3.484,8.41279,1277,5
11397.3,1.56372,13.5742,3.484,8.41279,1277,5
11397.3,1.56372,13.5742,3.484,8.41279,1277,5
11397.3,1.56372,13.5727,3.484,8.41279,1277,5
11397.3,1.56891,13.5757,3.484,8.41279,1277,5
11397.3,1.5683,13.5742,3.484,8.41279,1277,5
11397.3,1.56952,13.5757,3.484,8.41279,1277,5
11397.3,1.56891,13.5742,3.484,8.41279,1277,5
11397.3,1.5686,13.5773,3.484,8.41279,1277,5
11397.3,1.57349,13.5742,3.484,8.41279,1277,5
11397.3,1.57379,13.5757,3.484,8.41279,1277,5
11397.3,1.57379,13.5773,3.484,8.41279,1277,5
11397.3,1.57379,13.5757,3.484,8.41279,1277,5
11397.3,1.57471,13.5742,3.484,8.41279,1277,5
11397.3,1.57806,13.5757,3.484,8.41279,1277,5
11397.3,1.57898,13.5803,3.484,8.41279,1277,5
11397.3,1.57806,13.5742,3.484,8.41279,1277,5
11397.3,1.57959,13.5803,3.484,8.41279,1277,5
11397.3,1.57898,13.5742,3.484,8.41279,1277,5
11397.3,1.58203,13.5757,3.484,8.41279,1277,5
11397.3,1.58356,13.5742,3.484,8.41279,1277,5
11397.3,1.58356,13.5742,3.484,8.41279,1277,5
11397.3,1.58325,13.5757,3.484,8.41279,1277,5
11397.3,1.58325,13.5773,3.484,8.41279,1277,5
11397.3,1.58356,13.5757,3.484,8.41279,1277,5
11397.3,1.58875,13.5757,3.484,8.41279,1277,5
11397.3,1.58813,13.5742,3.484,8.41279,1277,5
11397.3,1.58875,13.5742,3.484,8.41279,1277,5
11397.3,1.58875,13.5757,3.484,8.41279,1277,5
11397.3,1.58875,13.5742,3.484,8.41279,1277,5
11397.3,1.59332,13.5757,3.484,8.41279,1277,5
11397.3,1.59363,13.5757,3.484,8.41279,1277,5
11397.3,1.59363,13.5773,3.484,8.41279,1277,5
11397.3,1.59332,13.5757,3.484,8.41279,1277,5
11397.3,1.59332,13.5757,3.484,8.41279,1277,5
11397.3,1.59271,13.5757,3.484,8.41279,1277,5
11397.3,1.59821,13.5757,3.484,8.41279,1277,5
11397.3,1.59851,13.5742,3.484,8.41279,1277,5
11397.3,1.59851,13.5757,3.484,8.41279,1277,5
11397.3,1.59821,13.5757,3.484,8.41279,1277,5
11397.3,1.59821,13.5727,3.484,8.41279,1277,5
11397.3,1.59882,13.5757,3.484,8.41279,1277,5
11397.3,1.604,13.5757,3.484,8.41279,1277,5
11397.3,1.604,13.5757,3.484,8.41279,1277,5
11397.3,1.60461,13.5742,3.484,8.41279,1277,5
11397.3,1.604,13.5788,3.484,8.41279,1277,5
11397.3,1.60339,13.5773,3.484,8.41279,1277,5
11397.3,1.60339,13.5727,3.484,8.41279,1277,5
11397.3,1.60889,13.5773,3.484,8.41279,1277,5
11397.4,1.60797,13.5742,3.484,8.41279,1277,5
11397.4,1.60889,13.5757,3.484,8.41279,1277,5
11397.4,1.60889,13.5773,3.484,8.41279,1277,5
11397.4,1.60828,13.5788,3.484,8.41279,1277,5
11397.4,1.60828,13.5757,3.484,8.41279,1277,5
11397.4,1.61285,13.5757,3.484,8.41279,1277,5
11397.4,1.61346,13.5742,3.484,8.41279,1277,5
11397.4,1.61316,13.5773,3.484,8.41279,1277,5
11397.4,1.61285,13.5727,3.484,8.41279,1277,5
11397.4,1.61285,13.5757,3.484,8.41279,1277,5
11397.4,1.61224,13.5773,3.484,8.41279,1277,5
11397.4,1.61285,13.5773,3.484,8.41279,1277,5
11397.4,1.61713,13.5757,3.484,8.41279,1277,5
11397.4,1.61774,13.5757,3.484,8.41279,1277,5
11397.4,1.61743,13.5773,3.484,8.41279,1277,5
11397.4,1.61774,13.5742,3.484,8.41279,1277,5
11397.4,1.61774,13.5742,3.484,8.41279,1277,5
11397.4,1.61774,13.5742,3.484,8.41279,1277,5
11397.4,1.61804,13.5742,3.484,8.41279,1277,5
11397.4,1.62018,13.5757,3.484,8.41279,1277,5
11397.4,1.62292,13.5757,3.484,8.41279,1277,5
11397.4,1.62292,13.5742,3.484,8.41279,1277,5
11397.4,1.62292,13.5727,3.484,8.41279,1277,5
11397.4,1.62231,13.5773,3.484,8.41279,1277,5
11397.4,1.62262,13.5727,3.484,8.41279,1277,5
11397.4,1.62262,13.5742,3.484,8.41279,1277,5
11397.4,1.62292,13.5742,3.484,8.41279,1277,5
11397.4,1.62262,13.5742,3.484,8.41279,1277,5
11397.4,1.62537,13.5727,3.484,8.41279,1277,5
11397.4,1.62781,13.5727,3.484,8.41279,1277,5
11397.4,1.6275,13.5742,3.484,8.41279,1277,5
11397.4,1.6272,13.5742,3.484,8.41279,1277,5
11397.4,1.62811,13.5788,3.484,8.41279,1277,5
11397.4,1.6275,13.5773,3.484,8.41279,1277,5
11397.4,1.62811,13.5803,3.484,8.41279,1277,5
11397.4,1.62811,13.5727,3.484,8.41279,1277,5
11397.4,1.62781,13.5757,3.484,8.41279,1277,5
11397.4,1.6275,13.5773,3.484,8.41279,1277,5
11397.4,1.62842,13.5757,3.484,8.41279,1277,5
11397.4,1.63269,13.5742,3.484,8.41279,1277,5
11397.4,1.633,13.5742,3.484,8.41279,1277,5
11397.4,1.63239,13.5757,3.484,8.41279,1277,5
11397.4,1.63269,13.5742,3.484,8.41279,1277,5
11397.4,1.6333,13.5757,3.484,8.41279,1277,5
11397.4,1.6333,13.5742,3.484,8.41279,1277,5
11397.4,1.6333,13.5727,3.484,8.41279,1277,5
11397.4,1.63269,13.5757,3.484,8.41279,1277,5
11397.4,1.63269,13.5742,3.484,8.41279,1277,5
11397.4,1.63269,13.5742,3.484,8.41279,1277,5
11397.4,1.63269,13.5757,3.484,8.41279,1277,5
11397.5,1.63208,13.5773,3.484,8.41279,1277,5
11397.5,1.63269,13.5757,3.484,8.41279,1277,5
11397.5,1.63727,13.5788,3.484,8.41279,1277,5
11397.5,1.63788,13.5742,3.484,8.41279,1277,5
11397.5,1.63788,13.5742,3.484,8.41279,1277,5
11397.5,1.63727,13.5788,3.484,8.41279,1277,5
11397.5,1.63788,13.5727,3.484,8.41279,1277,5
11397.5,1.63788,13.5757,3.484,8.41279,1277,5
11397.5,1.63757,13.5757,3.484,8.41279,1277,5
11397.5,1.63788,13.5788,3.484,8.41279,1277,5
11397.5,1.63757,13.5773,3.484,8.41279,1277,5
11397.5,1.63818,13.5742,3.484,8.41279,1277,5
11397.5,1.63788,13.5788,3.484,8.41279,1277,5
11397.5,1.63818,13.5757,3.484,8.41279,1277,5
11397.5,1.63788,13.5757,3.484,8.41279,1277,5
11397.5,1.63757,13.5773,3.484,8.41279,1277,5
11397.5,1.63788,13.5773,3.484,8.41279,1277,5
11397.5,1.63727,13.5773,3.484,8.41279,1277,5
11397.5,1.63788,13.5773,3.484,8.41279,1277,5
11397.5,1.64032,13.5757,3.484,8.41279,1277,5
11397.5,1.64276,13.5757,3.484,8.41279,1277,5
11397.5,1.64246,13.5757,3.484,8.41279,1277,5
11397.5,1.64307,13.5742,3.484,8.41279,1277,5
11397.5,1.64246,13.5773,3.484,8.41279,1277,5
11397.5,1.64215,13.5727,3.484,8.41279,1277,5
11397.5,1.64246,13.5727,3.484,8.41279,1277,5
11397.5,1.64337,13.5757,3.484,8.41279,1277,5
11397.5,1.64276,13.5742,3.484,8.41279,1277,5
11397.5,1.64246,13.5803,3.484,8.41279,1277,5
11397.5,1.64276,13.5803,3.484,8.41279,1277,5
11397.5,1.64307,13.5757,3.484,8.41279,1277,5
11397.5,1.64276,13.5773,3.484,8.41279,1277,5
11397.5,1.64276,13.5742,3.484,8.41279,1277,5
11397.5,1.64276,13.5742,3.484,8.41279,1277,5
11397.5,1.63879,13.5773,3.484,8.41279,1277,5
11397.5,1.63757,13.5742,3.484,8.41279,1277,5
11397.5,1.63788,13.5635,3.484,8.41279,1277,5
11397.5,1.63788,13.562,3.484,8.41279,1277,5
11397.5,1.63788,13.5651,3.484,8.41279,1277,5
11397.5,1.63757,13.5666,3.484,8.41279,1277,5
11397.5,1.63818,13.5635,3.484,8.41279,1277,5
11397.5,1.63757,13.5666,3.484,8.41279,1277,5
11397.5,1.63849,13.562,3.484,8.41279,1277,5
11397.5,1.63788,13.562,3.484,8.41279,1277,5
11397.5,1.63818,13.562,3.484,8.41279,1277,5
11397.5,1.63788,13.5651,3.484,8.41279,1277,5
11397.5,1.63818,13.5651,3.484,8.41279,1277,5
11397.5,1.63544,13.5651,3.484,8.41279,1277,5
11397.5,1.633,13.5635,3.484,8.41279,1277,5
11397.5,1.633,13.5651,3.484,8.41279,1277,5
11397.5,1.6333,13.562,3.484,8.41279,1277,5
11397.6,1.63361,13.5651,3.484,8.41279,1277,5
11397.6,1.63269,13.5666,3.484,8.41279,1277,5
11397.6,1.633,13.5651,3.484,8.41279,1277,5
11397.6,1.633,13.562,3.484,8.41279,1277,5
11397.6,1.62811,13.5635,3.484,8.41279,1277,5
11397.6,1.62842,13.5605,3.484,8.41279,1277,5
11397.6,1.62811,13.562,3.484,8.41279,1277,5
11397.6,1.62811,13.5651,3.484,8.41279,1277,5
11397.6,1.62781,13.5651,3.484,8.41279,1277,5
11397.6,1.62781,13.5651,3.484,8.41279,1277,5
11397.6,1.62323,13.5651,3.484,8.41279,1277,5
11397.6,1.62384,13.5666,3.484,8.41279,1277,5
11397.6,1.62292,13.562,3.484,8.41279,1277,5
11397.6,1.62354,13.5605,3.484,8.41279,1277,5
11397.6,1.62262,13.5605,3.484,8.41279,1277,5
11397.6,1.61835,13.5666,3.484,8.41279,1277,5
11397.6,1.61835,13.5635,3.484,8.41279,1277,5
11397.6,1.61804,13.5696,3.484,8.41279,1277,5
11397.6,1.61865,13.5635,3.484,8.41279,1277,5
11397.6,1.61377,13.5651,3.484,8.41279,1277,5
11397.6,1.61285,13.5666,3.484,8.41279,1277,5
11397.6,1.61285,13.5666,3.484,8.41279,1277,5
11397.6,1.61285,13.5666,3.484,8.41279,1277,5
11397.6,1.61011,13.562,3.484,8.41279,1277,5
11397.6,1.60828,13.562,3.484,8.41279,1277,5
11397.6,1.60858,13.5635,3.484,8.41279,1277,5
11397.6,1.60828,13.5635,3.484,8.41279,1277,5
11397.6,1.60522,13.5651,3.484,8.41279,1277,5
11397.6,1.60339,13.5666,3.484,8.41279,1277,5
11397.6,1.60309,13.5666,3.484,8.41279,1277,5
11397.6,1.60309,13.5651,3.484,8.41279,1277,5
11397.6,1.59912,13.5605,3.484,8.41279,1277,5
11397.6,1.5979,13.562,3.484,8.41279,1277,5
11397.6,1.5976,13.5635,3.484,8.41279,1277,5
11397.6,1.59821,13.5651,3.484,8.41279,1277,5
11397.6,1.59332,13.5635,3.484,8.41279,1277,5
11397.6,1.59332,13.5635,3.484,8.41279,1277,5
11397.6,1.59302,13.562,3.484,8.41279,1277,5
11397.6,1.58905,13.562,3.484,8.41279,1277,5
11397.6,1.58813,13.5635,3.484,8.41279,1277,5
11397.6,1.58875,13.5651,3.484,8.41279,1277,5
11397.6,1.58508,13.5635,3.484,8.41279,1277,5
11397.6,1.58325,13.5635,3.484,8.41279,1277,5
11397.6,1.58295,13.5666,3.484,8.41279,1277,5
11397.6,1.58081,13.5651,3.484,8.41279,1277,5
11397.6,1.57806,13.5651,3.484,8.41279,1277,5
11397.6,1.57867,13.5651,3.484,8.41279,1277,5
11397.6,1.57623,13.5666,3.484,8.41279,1277,5
11397.6,1.5741,13.562,3.484,8.41279,1277,5
11397.6,1.57379,13.5651,3.484,8.41279,1277,5
11397.7,1.57104,13.5651,3.484,8.41279,1277,5
11397.7,1.56952,13.5651,3.484,8.41279,1277,5
11397.7,1.56952,13.5651,3.484,8.41279,1277,5
11397.7,1.56433,13.5651,3.484,8.41279,1277,5
11397.7,1.56433,13.5651,3.484,8.41279,1277,5
11397.7,1.56342,13.5635,3.484,8.41279,1277,5
11397.7,1.55945,13.5651,3.484,8.41279,1277,5
11397.7,1.55884,13.5635,3.484,8.41279,1277,5
11397.7,1.55609,13.5666,3.484,8.41279,1277,5
11397.7,1.55396,13.5635,3.484,8.41279,1277,5
11397.7,1.55457,13.5635,3.484,8.41279,1277,5
11397.7,1.54968,13.562,3.484,8.41279,1277,5
11397.7,1.54968,13.5651,3.484,8.41279,1277,5
11397.7,1.54633,13.562,3.484,8.41279,1277,5
11397.7,1.54449,13.562,3.484,8.41279,1277,5
11397.7,1.54449,13.5635,3.484,8.41279,1277,5
11397.7,1.54022,13.5666,3.484,8.41279,1277,5
11397.7,1.53931,13.5635,3.484,8.41279,1277,5
11397.7,1.53473,13.5635,3.484,8.41279,1277,5
11397.7,1.53534,13.5635,3.484,8.41279,1277,5
11397.7,1.53168,13.5651,3.484,8.41279,1277,5
11397.7,1.52985,13.5605,3.484,8.41279,1277,5
11397.7,1.52954,13.5635,3.484,8.41279,1277,5
11397.7,1.52496,13.562,3.484,8.41279,1277,5
11397.7,1.52496,13.562,3.484,8.41279,1277,5
11397.7,1.52008,13.562,3.484,8.41279,1277,5
11397.7,1.52008,13.5651,3.484,8.41279,1277,5
11397.7,1.5155,13.5651,3.484,8.41279,1277,5
11397.7,1.51489,13.5651,3.484,8.41279,1277,5
11397.7,1.51093,13.5635,3.484,8.41279,1277,5
11397.7,1.51031,13.5651,3.484,8.41279,1277,5
11397.7,1.50665,13.5651,3.484,8.41279,1277,5
11397.7,1.50513,13.5681,3.484,8.41279,1277,5
11397.7,1.50208,13.5651,3.484,8.41279,1277,5
11397.7,1.49994,13.5651,3.484,8.41279,1277,5
11397.7,1.49994,13.5635,3.484,8.41279,1277,5
11397.7,1.49536,13.5635,3.484,8.41279,1277,5
11397.7,1.49567,13.5635,3.484,8.41279,1277,5
11397.7,1.49048,13.562,3.484,8.41279,1277,5
11397.7,1.49017,13.5651,3.484,8.41279,1277,5
11397.7,1.48529,13.5635,3.484,8.41279,1277,5
11397.7,1.48499,13.5635,3.484,8.41279,1277,5
11397.7,1.48132,13.5635,3.484,8.41279,1277,5
11397.7,1.48132,13.5635,3.484,8.41279,1277,5
11397.7,1.47552,13.5666,3.484,8.41279,1277,5
11397.7,1.47644,13.5635,3.484,8.41279,1277,5
11397.7,1.47095,13.5635,3.484,8.41279,1277,5
11397.7,1.47156,13.5635,3.484,8.41279,1277,5
11397.7,1.46576,13.562,3.484,8.41279,1277,5
11397.8,1.46637,13.5651,3.484,8.41279,1277,5
11397.8,1.46149,13.562,3.484,8.41279,1277,5
11397.8,1.46088,13.5635,3.484,8.41279,1277,5
11397.8,1.4563,13.5666,3.484,8.41279,1277,5
11397.8,1.45599,13.5651,3.484,8.41279,1277,5
11397.8,1.45111,13.5651,3.484,8.41279,1277,5
11397.8,1.45203,13.5635,3.484,8.41279,1277,5
11397.8,1.44684,13.5635,3.484,8.41279,1277,5
11397.8,1.44623,13.5651,3.484,8.41279,1277,5
11397.8,1.44196,13.5635,3.484,8.41279,1277,5
11397.8,1.44165,13.5651,3.484,8.41279,1277,5
11397.8,1.43738,13.5635,3.484,8.41279,1277,5
11397.8,1.43738,13.5651,3.484,8.41279,1277,5
11397.8,1.43158,13.5635,3.484,8.41279,1277,5
11397.8,1.43219,13.5635,3.484,8.41279,1277,5
11397.8,1.42761,13.562,3.484,8.41279,1277,5
11397.8,1.42609,13.5635,3.484,8.41279,1277,5
11397.8,1.42151,13.5635,3.484,8.41279,1277,5
11397.8,1.42212,13.5605,3.484,8.41279,1277,5
11397.8,1.41724,13.5605,3.484,8.41279,1277,5
11397.8,1.41632,13.5651,3.484,8.41279,1277,5
11397.8,1.41174,13.5635,3.484,8.41279,1277,5
11397.8,1.41235,13.5666,3.484,8.41279,1277,5
11397.8,1.40717,13.5635,3.484,8.41279,1277,5
11397.8,1.40747,13.5651,3.484,8.41279,1277,5
11397.8,1.40228,13.5635,3.484,8.41279,1277,5
11397.8,1.40228,13.562,3.484,8.41279,1277,5
11397.8,1.39771,13.5635,3.484,8.41279,1277,5
11397.8,1.39801,13.562,3.484,8.41279,1277,5
11397.8,1.39313,13.562,3.484,8.41279,1277,5
11397.8,1.39221,13.5635,3.484,8.41279,1277,5
11397.8,1.38824,13.5635,3.484,8.41279,1277,5
11397.8,1.38458,13.562,3.484,8.41279,1277,5
11397.8,1.38275,13.5635,3.484,8.41279,1277,5
11397.8,1.38031,13.5635,3.484,8.41279,1277,5
11397.8,1.37787,13.5635,3.484,8.41279,1277,5
11397.8,1.37451,13.5651,3.484,8.41279,1277,5
11397.8,1.37299,13.5635,3.484,8.41279,1277,5
11397.8,1.37085,13.5651,3.484,8.41279,1277,5
11397.8,1.36841,13.5651,3.484,8.41279,1277,5
11397.8,1.36505,13.5651,3.484,8.41279,1277,5
11397.8,1.36322,13.5635,3.484,8.41279,1277,5
11397.8,1.36047,13.562,3.484,8.41279,1277,5
11397.8,1.35803,13.562,3.484,8.41279,1277,5
11397.8,1.35529,13.562,3.484,8.41279,1277,5
11397.8,1.35345,13.562,3.484,8.41279,1277,5
11397.8,1.34979,13.5635,3.484,8.41279,1277,5
11397.8,1.34888,13.5635,3.484,8.41279,1277,5
11397.8,1.34552,13.562,3.484,8.41279,1277,5
11397.8,1.34338,13.559,3.484,8.41279,1277,5
11397.9,1.34064,13.5529,3.484,8.41279,1277,5
11397.9,1.33911,13.5544,3.484,8.41279,1277,5
11397.9,1.3382,13.5513,3.484,8.41279,1277,5
11397.9,1.33362,13.5513,3.484,8.41279,1277,5
11397.9,1.33362,13.5529,3.484,8.41279,1277,5
11397.9,1.32874,13.5513,3.484,8.41279,1277,5
11397.9,1.32843,13.5529,3.484,8.41279,1277,5
11397.9,1.32446,13.5483,3.484,8.41279,1277,5
11397.9,1.32446,13.5529,3.484,8.41279,1277,5
11397.9,1.31866,13.5513,3.484,8.41279,1277,5
11397.9,1.31927,13.5529,3.484,8.41279,1277,5
11397.9,1.31409,13.5498,3.484,8.41279,1277,5
11397.9,1.31439,13.5513,3.484,8.41279,1277,5
11397.9,1.30981,13.5574,3.484,8.41279,1277,5
11397.9,1.3092,13.5513,3.484,8.41279,1277,5
11397.9,1.30432,13.5513,3.484,8.41279,1277,5
11397.9,1.30463,13.5513,3.484,8.41279,1277,5
11397.9,1.30127,13.5529,3.484,8.41279,1277,5
11397.9,1.29913,13.5498,3.484,8.41279,1277,5
11397.9,1.29852,13.5529,3.484,8.41279,1277,5
11397.9,1.29425,13.5498,3.484,8.41279,1277,5
11397.9,1.29486,13.5544,3.484,8.41279,1277,5
11397.9,1.28937,13.5544,3.484,8.41279,1277,5
11397.9,1.28937,13.5498,3.484,8.41279,1277,5
11397.9,1.28448,13.5498,3.484,8.41279,1277,5
11397.9,1.28448,13.5513,3.484,8.41279,1277,5
11397.9,1.28052,13.5498,3.484,8.41279,1277,5
11397.9,1.27991,13.5529,3.484,8.41279,1277,5
11397.9,1.28021,13.5513,3.484,8.41279,1277,5
11397.9,1.27533,13.5513,3.484,8.41279,1277,5
11397.9,1.27533,13.5529,3.484,8.41279,1277,5
11397.9,1.27045,13.5513,3.484,8.41279,1277,5
11397.9,1.26984,13.5513,3.484,8.41279,1277,5
11397.9,1.26526,13.5513,3.484,8.41279,1277,5
11397.9,1.26526,13.5498,3.484,8.41279,1277,5
11397.9,1.26251,13.5544,3.484,8.41279,1277,5
11397.9,1.26068,13.5513,3.484,8.41279,1277,5
11397.9,1.25977,13.5483,3.484,8.41279,1277,5
11397.9,1.25549,13.5544,3.484,8.41279,1277,5
11397.9,1.25519,13.5513,3.484,8.41279,1277,5
11397.9,1.25061,13.5498,3.484,8.41279,1277,5
11397.9,1.25031,13.5513,3.484,8.41279,1277,5
11397.9,1.24817,13.5513,3.484,8.41279,1277,5
11397.9,1.24573,13.5498,3.484,8.41279,1277,5
11397.9,1.24603,13.5513,3.484,8.41279,1277,5
11397.9,1.24115,13.5513,3.484,8.41279,1277,5
11397.9,1.24115,13.5498,3.484,8.41279,1277,5
11397.9,1.23657,13.5529,3.484,8.41279,1277,5
11397.9,1.23596,13.5498,3.484,8.41279,1277,5
11397.9,1.23383,13.5513,3.484,8.41279,1277,5
11398,1.23108,13.5513,3.484,8.41279,1277,5
11398,1.23016,13.5529,3.484,8.41279,1277,5
11398,1.2265,13.5498,3.484,8.41279,1277,5
11398,1.2265,13.5529,3.484,8.41279,1277,5
